Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-203.15623	-203.15623	0.0	-48.904507	6.744963	0.007563647	-59.607555	-48.796497	0.0	196981	69.74020338058472
1	-136.79646	-136.79646	0.0	-49.99996	0.03978861	-47.90524	-50.758396	-50.0	0.0	397982	135.71871280670166
2	-116.86627	-116.86627	0.0	-49.999996	0.019696558	-49.19552	-50.32527	-49.999992	0.0	598981	207.22106766700745
3	-139.66272	-139.66272	-19.655676	-49.999992	0.037682805	-48.857037	-50.62369	-49.999985	0.0	799981	281.0030515193939
4	-142.16454	-142.16454	0.0	-49.99995	0.053804982	-49.39484	-50.669994	-49.999977	0.0	1000983	357.5607964992523
5	-154.01868	-154.01868	0.0	-49.999954	0.056560945	-49.537304	-50.365845	-49.999966	0.0	1201982	432.80505204200745
6	-169.55894	-169.55894	0.0	-49.99994	0.0547242	-49.654766	-50.412663	-49.99996	0.0	1402981	507.33990597724915
7	-155.4721	-155.4721	-100.0	-49.999977	0.055190537	-49.646374	-50.273575	-49.999996	0.0	1603981	581.9827318191528
8	-192.3155	-192.3155	-100.0	-49.99997	0.055072106	-49.663975	-50.28598	-49.99996	0.0	1804982	660.7672491073608
9	-185.24126	-185.24126	0.0	-49.99996	0.055032946	-49.63878	-50.35872	-49.99995	0.0	2005982	736.5765287876129
10	-161.6138	-161.6138	0.0	-49.997936	0.07234122	-49.182983	-50.620056	-49.99795	0.0	2206981	812.4038698673248
11	-201.79665	-201.79665	-200.0	-49.99442	0.089581914	-48.724632	-50.42614	-49.994404	0.0	2407981	887.9632997512817
12	-205.85623	-205.85623	-214.16782	-49.99496	0.0980607	-47.72473	-50.401066	-49.994995	0.0	2608982	966.5484673976898
13	-227.34555	-227.34555	-98.508766	-49.995674	0.11461614	-45.474514	-50.391193	-49.995663	0.0	2809981	1042.7052233219147
14	-232.00832	-232.00832	-117.55081	-49.99574	0.1435814	-44.650467	-50.347126	-49.995724	0.0	3010982	1116.6654107570648
15	-257.63794	-257.63794	-114.02115	-49.99652	0.13589118	-44.329075	-50.650185	-49.996536	0.0	3211986	1193.2822353839874
16	-211.32785	-211.32785	-110.92542	-49.996128	0.105190486	-44.41072	-50.464832	-49.996128	0.0	3412982	1269.110571861267
17	-201.48383	-201.48383	-100.0	-49.99664	0.11606102	-44.25016	-50.398792	-49.996643	0.0	3613982	1345.072304725647
18	-190.28218	-190.28218	0.0	-49.996677	0.13574633	-43.824512	-50.267365	-49.99669	0.0	3814984	1422.1341562271118
19	-168.41943	-168.41943	-100.0	-49.997242	0.13005926	-43.194946	-50.301846	-49.997147	0.0	4015981	1495.1432225704193
20	-190.32152	-190.32152	-100.0	-49.997433	0.12562658	-43.48513	-50.282127	-49.997482	0.0	4216981	1571.7662587165833
21	-141.3069	-141.3069	0.0	-49.99752	0.09543223	-43.629517	-50.420673	-49.997536	0.0	4417981	1646.2290003299713
22	-148.16702	-148.16702	0.0	-49.997387	0.06724187	-49.353466	-50.32239	-49.997387	0.0	4618981	1728.133929014206
23	-136.65758	-136.65758	0.0	-49.997543	0.07120205	-49.363586	-50.321556	-49.997547	0.0	4819982	1808.4815349578857
24	-139.05792	-139.05792	0.0	-49.99782	0.063534625	-49.33054	-50.34369	-49.99781	0.0	5020982	1897.6245374679565
25	-151.84262	-151.84262	0.0	-49.997784	0.066937156	-49.245567	-50.345844	-49.997784	0.0	5221982	1971.5439155101776
26	-140.38017	-140.38017	0.0	-49.997604	0.06688863	-49.204224	-50.353268	-49.997597	0.0	5422984	2045.6018595695496
27	-134.23137	-134.23137	0.0	-49.997826	0.06782745	-49.222633	-50.33745	-49.99784	0.0	5623981	2123.5515246391296
28	-158.20036	-158.20036	0.0	-49.99799	0.06695704	-49.23615	-50.327526	-49.998	0.0	5824981	2203.179881811142
29	-130.11136	-130.11136	0.0	-49.997944	0.06569758	-49.139477	-50.325706	-49.997932	0.0	6025981	2280.821875333786
30	-123.42652	-123.42652	0.0	-49.997963	0.06365083	-49.23331	-50.297108	-49.99797	0.0	6226982	2361.5753066539764
31	-149.1405	-149.1405	0.0	-49.99775	0.06759907	-49.082996	-50.293884	-49.997776	0.0	6427983	2441.050578355789
32	-121.80316	-121.80316	0.0	-49.998005	0.06766858	-49.147423	-50.298138	-49.997993	0.0	6628981	2518.5727672576904
33	-121.013985	-121.013985	0.0	-49.998158	0.06392547	-49.131718	-50.301514	-49.998173	0.0	6829982	2605.2130315303802
